,hgnc_symbol,human_ensembl_gene_id,mouse_ensembl_gene_id,mgi_symbol
101,,,ENSMUSG00000035150,Eif2s3x
0,ENPP4,ENSG00000001561,ENSMUSG00000023961,Enpp4
1,ERCC1,ENSG00000012061,ENSMUSG00000003549,Ercc1
2,EPHA3,ENSG00000044524,ENSMUSG00000052504,Epha3
3,EPN3,ENSG00000049283,ENSMUSG00000010080,Epn3
4,ENTPD2,ENSG00000054179,ENSMUSG00000015085,Entpd2
5,EPN1,ENSG00000063245,ENSMUSG00000035203,Epn1
6,ERBB3,ENSG00000065361,ENSMUSG00000018166,Erbb3
7,EPHA8,ENSG00000070886,ENSMUSG00000028661,Epha8
8,EPN2,ENSG00000072134,ENSMUSG00000001036,Epn2
9,ENO1,ENSG00000074800,ENSMUSG00000063524,Eno1
10,EPHA6,ENSG00000080224,ENSMUSG00000055540,Epha6
11,ERC1,ENSG00000082805,ENSMUSG00000030172,Erc1
12,EPYC,ENSG00000083782,ENSMUSG00000019936,Epyc
13,EPS15,ENSG00000085832,ENSMUSG00000028552,Eps15
14,EPDR1,ENSG00000086289,ENSMUSG00000002808,Epdr1
15,EP300,ENSG00000100393,ENSMUSG00000055024,Ep300
16,ERCC2,ENSG00000104884,ENSMUSG00000030400,Ercc2
17,EPHX3,ENSG00000105131,ENSMUSG00000037577,Ephx3
18,EPHB6,ENSG00000106123,ENSMUSG00000029869,Ephb6
19,ENG,ENSG00000106991,ENSMUSG00000026814,Eng
20,ENO3,ENSG00000108515,ENSMUSG00000060600,Eno3
21,ENDOU,ENSG00000111405,ENSMUSG00000022468,Endou
22,ENO2,ENSG00000111674,ENSMUSG00000004267,Eno2
23,EPM2A,ENSG00000112425,ENSMUSG00000055493,Epm2a
24,ENPP5,ENSG00000112796,ENSMUSG00000023960,Enpp5
25,EPAS1,ENSG00000116016,ENSMUSG00000024140,Epas1
26,EPHA4,ENSG00000116106,ENSMUSG00000026235,Epha4
27,EPCAM,ENSG00000119888,ENSMUSG00000045394,Epcam
28,ENY2,ENSG00000120533,ENSMUSG00000022338,Eny2
29,EPC1,ENSG00000120616,ENSMUSG00000024240,Epc1
30,ENOX1,ENSG00000120658,ENSMUSG00000022012,Enox1
31,EPHX2,ENSG00000120915,ENSMUSG00000022040,Ephx2
32,EPX,ENSG00000121053,ENSMUSG00000052234,Epx
33,EPS15L1,ENSG00000127527,ENSMUSG00000006276,Eps15l1
34,EPO,ENSG00000130427,ENSMUSG00000029711,Epo
35,EPS8L1,ENSG00000131037,ENSMUSG00000006154,Eps8l1
36,ENAM,ENSG00000132464,ENSMUSG00000029286,Enam
37,ERAL1,ENSG00000132591,ENSMUSG00000020832,Eral1
38,EPSTI1,ENSG00000133106,ENSMUSG00000022014,Epsti1
39,EPHB2,ENSG00000133216,ENSMUSG00000028664,Ephb2
40,ERCC5,ENSG00000134899,ENSMUSG00000026048,Ercc5
41,EPHA7,ENSG00000135333,ENSMUSG00000028289,Epha7
42,EMX1,ENSG00000135638,ENSMUSG00000033726,Emx1
43,EPC2,ENSG00000135999,ENSMUSG00000069495,Epc2
44,EPRS1,ENSG00000136628,ENSMUSG00000026615,Eprs
45,ENPP2,ENSG00000136960,ENSMUSG00000022425,Enpp2
46,ENTPD1,ENSG00000138185,ENSMUSG00000048120,Entpd1
47,ENPEP,ENSG00000138792,ENSMUSG00000028024,Enpep
48,ERBB2,ENSG00000141736,ENSMUSG00000062312,Erbb2
49,EMP3,ENSG00000142227,ENSMUSG00000040212,Emp3
50,EPHA2,ENSG00000142627,ENSMUSG00000006445,Epha2
51,ENSA,ENSG00000143420,ENSMUSG00000038619,Ensa
52,EPHX1,ENSG00000143819,ENSMUSG00000038776,Ephx1
53,EPHA5,ENSG00000145242,ENSMUSG00000029245,Epha5
54,ENOPH1,ENSG00000145293,ENSMUSG00000029326,Enoph1
55,EPHA1,ENSG00000146904,ENSMUSG00000029859,Epha1
56,ENDOD1,ENSG00000149218,ENSMUSG00000037419,Endod1
57,ENKUR,ENSG00000151023,ENSMUSG00000026679,Enkur
58,EPS8,ENSG00000151491,ENSMUSG00000015766,Eps8
59,ENPP3,ENSG00000154269,ENSMUSG00000019989,Enpp3
60,ENAH,ENSG00000154380,ENSMUSG00000022995,Enah
61,EPHB1,ENSG00000154928,ENSMUSG00000032537,Ephb1
62,EN1,ENSG00000163064,ENSMUSG00000058665,En1
63,ERCC3,ENSG00000163161,ENSMUSG00000024382,Ercc3
64,EOMES,ENSG00000163508,ENSMUSG00000032446,Eomes
65,ENPP6,ENSG00000164303,ENSMUSG00000038173,Enpp6
66,ERAP1,ENSG00000164307,ENSMUSG00000021583,Erap1
67,EN2,ENSG00000164778,ENSMUSG00000039095,En2
68,ENOX2,ENSG00000165675,ENSMUSG00000031109,Enox2
69,ENDOG,ENSG00000167136,ENSMUSG00000015337,Endog
70,ENGASE,ENSG00000167280,ENSMUSG00000033857,Engase
71,ENTPD3,ENSG00000168032,ENSMUSG00000041608,Entpd3
72,ENHO,ENSG00000168913,ENSMUSG00000028445,Enho
73,EMX2,ENSG00000170370,ENSMUSG00000043969,Emx2
74,ENC1,ENSG00000171617,ENSMUSG00000041773,Enc1
75,EPHX4,ENSG00000172031,ENSMUSG00000033805,Ephx4
76,ERCC4,ENSG00000175595,ENSMUSG00000022545,Ercc4
77,ENTHD1,ENSG00000176177,ENSMUSG00000050439,Enthd1
78,EPS8L2,ENSG00000177106,ENSMUSG00000025504,Eps8l2
79,EPM2AIP1,ENSG00000178567,ENSMUSG00000046785,Epm2aip1
80,ERBB4,ENSG00000178568,ENSMUSG00000062209,Erbb4
81,ENPP7,ENSG00000182156,ENSMUSG00000046697,Enpp7
82,EPHB3,ENSG00000182580,ENSMUSG00000005958,Ephb3
83,EPGN,ENSG00000182585,ENSMUSG00000035020,Epgn
84,EPHA10,ENSG00000183317,ENSMUSG00000028876,Epha10
85,EP400,ENSG00000183495,ENSMUSG00000029505,Ep400
86,ENTPD5,ENSG00000187097,ENSMUSG00000021236,Entpd5
87,EPOR,ENSG00000187266,ENSMUSG00000006235,Epor
88,ERC2,ENSG00000187672,ENSMUSG00000040640,Erc2
89,ERAS,ENSG00000187682,ENSMUSG00000031160,Eras
90,ENO4,ENSG00000188316,ENSMUSG00000048029,Eno4
91,ENTPD8,ENSG00000188833,ENSMUSG00000036813,Entpd8
92,EPHB4,ENSG00000196411,ENSMUSG00000029710,Ephb4
93,ENTPD4,ENSG00000197217,ENSMUSG00000095463,Entpd4
94,ENTPD6,ENSG00000197586,ENSMUSG00000033068,Entpd6
95,ENPP1,ENSG00000197594,ENSMUSG00000037370,Enpp1
96,ENTPD7,ENSG00000198018,ENSMUSG00000025192,Entpd7
97,EPS8L3,ENSG00000198758,ENSMUSG00000040600,Eps8l3
98,EPPK1,ENSG00000261150,ENSMUSG00000118671,Eppk1
99,,,ENSMUSG00000087095,Emx2os
0,ETV1,ENSG00000006468,ENSMUSG00000004151,Etv1
1,ERP44,ENSG00000023318,ENSMUSG00000028343,Erp44
2,ERCC8,ENSG00000049167,ENSMUSG00000021694,Ercc8
3,EVI5,ENSG00000067208,ENSMUSG00000011831,Evi5
4,ERLEC1,ENSG00000068912,ENSMUSG00000020311,Erlec1
5,EXOC5,ENSG00000070367,ENSMUSG00000061244,Exoc5
6,EVC,ENSG00000072840,ENSMUSG00000029122,Evc
7,EXOSC5,ENSG00000077348,ENSMUSG00000061286,Exosc5
8,EXD2,ENSG00000081177,ENSMUSG00000032705,Exd2
9,ERGIC2,ENSG00000087502,ENSMUSG00000030304,Ergic2
10,ESF1,ENSG00000089048,ENSMUSG00000045624,Esf1
11,ERP29,ENSG00000089248,ENSMUSG00000029616,Erp29
12,EXOC1,ENSG00000090989,ENSMUSG00000036435,Exoc1
13,ESR1,ENSG00000091831,ENSMUSG00000019768,Esr1
14,ERMP1,ENSG00000099219,ENSMUSG00000046324,Ermp1
15,ERH,ENSG00000100632,ENSMUSG00000021131,Erh
16,ESRP2,ENSG00000103067,ENSMUSG00000084128,Esrp2
17,ESRP1,ENSG00000104413,ENSMUSG00000040728,Esrp1
18,ERI1,ENSG00000104626,ENSMUSG00000031527,Eri1
19,ERICH1,ENSG00000104714,ENSMUSG00000051978,Erich1
20,ETFB,ENSG00000105379,ENSMUSG00000004610,Etfb
21,ETV2,ENSG00000105672,ENSMUSG00000006311,Etv2
22,ERF,ENSG00000105722,ENSMUSG00000040857,Erf
23,ETHE1,ENSG00000105755,ENSMUSG00000064254,Ethe1
24,EVX1,ENSG00000106038,ENSMUSG00000005503,Evx1
25,EXOSC3,ENSG00000107371,ENSMUSG00000028322,Exosc3
26,ERLIN1,ENSG00000107566,ENSMUSG00000025198,Erlin1
27,EXOC2,ENSG00000112685,ENSMUSG00000021357,Exoc2
28,ERGIC1,ENSG00000113719,ENSMUSG00000001576,Ergic1
29,ERRFI1,ENSG00000116285,ENSMUSG00000028967,Errfi1
30,EXOC8,ENSG00000116903,ENSMUSG00000074030,Exoc8
31,ETV3,ENSG00000117036,ENSMUSG00000003382,Etv3
32,ERI3,ENSG00000117419,ENSMUSG00000033423,Eri3
33,ESYT2,ENSG00000117868,ENSMUSG00000021171,Esyt2
34,ESRRB,ENSG00000119715,ENSMUSG00000021255,Esrrb
35,KIAA1217,ENSG00000120549,ENSMUSG00000036617,Etl4
36,ETF1,ENSG00000120705,ENSMUSG00000024360,Etf1
37,ESX1,ENSG00000123576,ENSMUSG00000023443,Esx1
38,EREG,ENSG00000124882,ENSMUSG00000029377,Ereg
39,ERGIC3,ENSG00000125991,ENSMUSG00000005881,Ergic3
40,EVI2A,ENSG00000126860,ENSMUSG00000078771,Evi2a
41,EXOSC2,ENSG00000130713,ENSMUSG00000039356,Exosc2
42,EXOC4,ENSG00000131558,ENSMUSG00000029763,Exoc4
43,ERN2,ENSG00000134398,ENSMUSG00000030866,Ern2
44,ETS1,ENSG00000134954,ENSMUSG00000032035,Ets1
45,ESPL1,ENSG00000135476,ENSMUSG00000058290,Espl1
46,ERMN,ENSG00000136541,ENSMUSG00000026830,Ermn
47,EXOC6,ENSG00000138190,ENSMUSG00000053799,Exoc6
48,ERP27,ENSG00000139055,ENSMUSG00000030219,Erp27
49,ETV6,ENSG00000139083,ENSMUSG00000030199,Etv6
50,ETNK1,ENSG00000139163,ENSMUSG00000030275,Etnk1
51,ESYT1,ENSG00000139641,ENSMUSG00000025366,Esyt1
52,ESD,ENSG00000139684,ENSMUSG00000021996,Esd
53,ESR2,ENSG00000140009,ENSMUSG00000021055,Esr2
54,ETFA,ENSG00000140374,ENSMUSG00000032314,Etfa
55,ESCO1,ENSG00000141446,ENSMUSG00000024293,Esco1
56,EVI5L,ENSG00000142459,ENSMUSG00000011832,Evi5l
57,ETNK2,ENSG00000143845,ENSMUSG00000070644,Etnk2
58,ETAA1,ENSG00000143971,ENSMUSG00000016984,Etaa1
59,EXOC6B,ENSG00000144036,ENSMUSG00000033769,Exoc6b
60,ESPNL,ENSG00000144488,ENSMUSG00000049515,Espnl
61,ERLIN2,ENSG00000147475,ENSMUSG00000031483,Erlin2
62,ESAM,ENSG00000149564,ENSMUSG00000001946,Esam
63,EXOG,ENSG00000157036,ENSMUSG00000042787,Exog
64,ERG,ENSG00000157554,ENSMUSG00000040732,Erg
65,ETS2,ENSG00000157557,ENSMUSG00000022895,Ets2
66,ESYT3,ENSG00000158220,ENSMUSG00000037681,Esyt3
67,ERMAP,ENSG00000164010,ENSMUSG00000028644,Ermap
68,ESM1,ENSG00000164283,ENSMUSG00000042379,Esm1
69,EVPL,ENSG00000167880,ENSMUSG00000034282,Evpl
70,EVPLL,ENSG00000214860,ENSMUSG00000034282,Evpl
71,EXOSC1,ENSG00000171311,ENSMUSG00000034321,Exosc1
72,ESCO2,ENSG00000171320,ENSMUSG00000022034,Esco2
73,ETFDH,ENSG00000171503,ENSMUSG00000027809,Etfdh
74,EXOSC10,ENSG00000171824,ENSMUSG00000017264,Exosc10
75,EVC2,ENSG00000173040,ENSMUSG00000050248,Evc2
76,ESRRA,ENSG00000173153,ENSMUSG00000024955,Esrra
77,EVX2,ENSG00000174279,ENSMUSG00000001815,Evx2
78,EXO1,ENSG00000174371,ENSMUSG00000039748,Exo1
79,ETV4,ENSG00000175832,ENSMUSG00000017724,Etv4
80,ERN1,ENSG00000178607,ENSMUSG00000020715,Ern1
81,EXOSC4,ENSG00000178896,ENSMUSG00000034259,Exosc4
82,EXD1,ENSG00000178997,ENSMUSG00000048647,Exd1
83,EXOC3L1,ENSG00000179044,ENSMUSG00000043251,Exoc3l
84,EXOC3,ENSG00000180104,ENSMUSG00000034152,Exoc3
85,EXOC7,ENSG00000182473,ENSMUSG00000020792,Exoc7
86,EWSR1,ENSG00000182944,ENSMUSG00000009079,Ewsr1
87,EVI2B,ENSG00000185862,ENSMUSG00000093938,Evi2b
88,ERCC6L,ENSG00000186871,ENSMUSG00000051220,Ercc6l
89,ESPN,ENSG00000187017,ENSMUSG00000028943,Espn
90,EVL,ENSG00000196405,ENSMUSG00000021262,Evl
91,ESRRG,ENSG00000196482,ENSMUSG00000026610,Esrrg
92,ERI2,ENSG00000196678,ENSMUSG00000030929,Eri2
93,ERCC6,ENSG00000225830,ENSMUSG00000054051,Ercc6
94,ETV5,ENSG00000244405,ENSMUSG00000013089,Etv5
95,,,ENSMUSG00000037482,Erv3
96,,,ENSMUSG00000060967,Etd
97,,,ENSMUSG00000089875,Etohd2
98,,,ENSMUSG00000093957,Esp3
99,,,ENSMUSG00000095625,Esp24
100,,,ENSMUSG00000095886,Esp38
0,EXTL3,ENSG00000012232,ENSMUSG00000021978,Extl3
1,FAM13B,ENSG00000031003,ENSMUSG00000036501,Fam13b
2,FAM136A,ENSG00000035141,ENSMUSG00000057497,Fam136a
3,FAM114A2,ENSG00000055147,ENSMUSG00000020523,Fam114a2
4,F7,ENSG00000057593,ENSMUSG00000031443,F7
5,EYA2,ENSG00000064655,ENSMUSG00000017897,Eya2
6,FAM107B,ENSG00000065809,ENSMUSG00000026655,Fam107b
7,EXOSC7,ENSG00000075914,ENSMUSG00000025785,Exosc7
8,FAM135A,ENSG00000082269,ENSMUSG00000026153,Fam135a
9,F11,ENSG00000088926,ENSMUSG00000031645,F11
10,EZR,ENSG00000092820,ENSMUSG00000052397,Ezr
11,FAM118A,ENSG00000100376,ENSMUSG00000022434,Fam118a
12,F9,ENSG00000101981,ENSMUSG00000031138,F9
13,FA2H,ENSG00000103089,ENSMUSG00000033579,Fa2h
14,FAH,ENSG00000103876,ENSMUSG00000030630,Fah
15,EYA1,ENSG00000104313,ENSMUSG00000025932,Eya1
16,EZH2,ENSG00000106462,ENSMUSG00000029687,Ezh2
17,EZH1,ENSG00000108799,ENSMUSG00000006920,Ezh1
18,FAM149A,ENSG00000109794,ENSMUSG00000070044,Fam149a
19,EXPH5,ENSG00000110723,ENSMUSG00000034584,Exph5
20,EYA4,ENSG00000112319,ENSMUSG00000010461,Eya4
21,FAM120B,ENSG00000112584,ENSMUSG00000014763,Fam120b
22,FAF2,ENSG00000113194,ENSMUSG00000025873,Faf2
23,FAHD2A,ENSG00000115042,ENSMUSG00000027371,Fahd2a
24,FAAH,ENSG00000117480,ENSMUSG00000034171,Faah
25,F3,ENSG00000117525,ENSMUSG00000028128,F3
26,EXOSC8,ENSG00000120699,ENSMUSG00000027752,Exosc8
27,FAM117A,ENSG00000121104,ENSMUSG00000038893,Fam117a
28,FABP3,ENSG00000121769,ENSMUSG00000028773,Fabp3
29,EXOSC9,ENSG00000123737,ENSMUSG00000027714,Exosc9
30,FAM124B,ENSG00000124019,ENSMUSG00000043230,Fam124b
31,F13A1,ENSG00000124491,ENSMUSG00000039109,F13a1
32,FAM110A,ENSG00000125898,ENSMUSG00000027459,Fam110a
33,F10,ENSG00000126218,ENSMUSG00000031444,F10
34,F2RL3,ENSG00000127533,ENSMUSG00000050147,F2rl3
35,F12,ENSG00000131187,ENSMUSG00000021492,F12
36,FADS2,ENSG00000134824,ENSMUSG00000024665,Fads2
37,FAIM2,ENSG00000135472,ENSMUSG00000023011,Faim2
38,FAM149B1,ENSG00000138286,ENSMUSG00000039599,Fam149b
39,FAM117B,ENSG00000138439,ENSMUSG00000041040,Fam117b
40,FAM13A,ENSG00000138640,ENSMUSG00000037709,Fam13a
41,F13B,ENSG00000143278,ENSMUSG00000026368,F13b
42,FABP2,ENSG00000145384,ENSMUSG00000023057,Fabp2
43,FAM135B,ENSG00000147724,ENSMUSG00000036800,Fam135b
44,FAM13C,ENSG00000148541,ENSMUSG00000043259,Fam13c
45,FADS1,ENSG00000149485,ENSMUSG00000010663,Fads1
46,FAM124A,ENSG00000150510,ENSMUSG00000035184,Fam124a
47,EXT2,ENSG00000151348,ENSMUSG00000027198,Ext2
48,FAM151B,ENSG00000152380,ENSMUSG00000034334,Fam151b
49,EXTL1,ENSG00000158008,ENSMUSG00000028838,Extl1
50,EYA3,ENSG00000158161,ENSMUSG00000028886,Eya3
51,FAIM,ENSG00000158234,ENSMUSG00000032463,Faim
52,F11R,ENSG00000158769,ENSMUSG00000038235,F11r
53,FAM131B,ENSG00000159784,ENSMUSG00000029861,Fam131b
54,FAM151A,ENSG00000162391,ENSMUSG00000034871,Fam151a
55,EXTL2,ENSG00000162694,ENSMUSG00000027963,Extl2
56,FABP1,ENSG00000163586,ENSMUSG00000054422,Fabp1
57,F2RL2,ENSG00000164220,ENSMUSG00000021675,F2rl2
58,F2RL1,ENSG00000164251,ENSMUSG00000021678,F2rl1
59,FABP7,ENSG00000164434,ENSMUSG00000019874,Fabp7
60,FABP5,ENSG00000164687,ENSMUSG00000027533,Fabp5
61,FAM111A,ENSG00000166801,ENSMUSG00000024691,Fam111a
62,FADD,ENSG00000168040,ENSMUSG00000031077,Fadd
63,FAM107A,ENSG00000168309,ENSMUSG00000021750,Fam107a
64,FAM110B,ENSG00000169122,ENSMUSG00000049119,Fam110b
65,FABP6,ENSG00000170231,ENSMUSG00000020405,Fabp6
66,FAM161A,ENSG00000170264,ENSMUSG00000049811,Fam161a
67,FABP4,ENSG00000170323,ENSMUSG00000062515,Fabp4
68,FADS6,ENSG00000172782,ENSMUSG00000044788,Fads6
69,FAM131A,ENSG00000175182,ENSMUSG00000050821,Fam131a
70,FAHD1,ENSG00000180185,ENSMUSG00000045316,Fahd1
71,F2,ENSG00000180210,ENSMUSG00000027249,F2
72,F2R,ENSG00000181104,ENSMUSG00000048376,F2r
73,EXT1,ENSG00000182197,ENSMUSG00000061731,Ext1
74,FAM120C,ENSG00000184083,ENSMUSG00000025262,Fam120c
75,FAM110C,ENSG00000184731,ENSMUSG00000036136,Fam110c
76,F8,ENSG00000185010,ENSMUSG00000031196,F8
77,FAF1,ENSG00000185104,ENSMUSG00000010517,Faf1
78,FAM131C,ENSG00000185519,ENSMUSG00000006218,Fam131c
79,FABP12,ENSG00000197416,ENSMUSG00000027530,Fabp12
80,FAM114A1,ENSG00000197712,ENSMUSG00000029185,Fam114a1
81,FAM118B,ENSG00000197798,ENSMUSG00000050471,Fam118b
82,F5,ENSG00000198734,ENSMUSG00000026579,F5
83,FABP9,ENSG00000205186,ENSMUSG00000027528,Fabp9
84,FADS3,ENSG00000221968,ENSMUSG00000024664,Fads3
85,EXOSC6,ENSG00000223496,ENSMUSG00000109941,Exosc6
86,FAM133B,ENSG00000234545,ENSMUSG00000058503,Fam133b
87,F8A3,ENSG00000277150,ENSMUSG00000078317,F8a
88,F8A2,ENSG00000288709,ENSMUSG00000078317,F8a
89,F8A1,ENSG00000288722,ENSMUSG00000078317,F8a
90,,,ENSMUSG00000038014,Fam120a
91,,,ENSMUSG00000043727,F830045P16Rik
92,,,ENSMUSG00000052125,F730043M19Rik
93,,,ENSMUSG00000078122,F630028O10Rik
94,,,ENSMUSG00000085298,F730035M05Rik
95,,,ENSMUSG00000086686,F630206G17Rik
96,,,ENSMUSG00000090942,F830016B08Rik
97,,,ENSMUSG00000097331,F420014N23Rik
98,,,ENSMUSG00000114442,F630042J09Rik
0,FARP2,ENSG00000006607,ENSMUSG00000034066,Farp2
1,FAM76A,ENSG00000009780,ENSMUSG00000028878,Fam76a
2,FAS,ENSG00000026103,ENSMUSG00000024778,Fas
3,FAM184B,ENSG00000047662,ENSMUSG00000015879,Fam184b
4,FAM168A,ENSG00000054965,ENSMUSG00000029461,Fam168a
5,FAR2,ENSG00000064763,ENSMUSG00000030303,Far2
6,FAM50A,ENSG00000071859,ENSMUSG00000001962,Fam50a
7,FAM3A,ENSG00000071889,ENSMUSG00000031399,Fam3a
8,FAM76B,ENSG00000077458,ENSMUSG00000037808,Fam76b
9,FAP,ENSG00000078098,ENSMUSG00000000392,Fap
10,FAM83D,ENSG00000101447,ENSMUSG00000027654,Fam83d
11,FAM32A,ENSG00000105058,ENSMUSG00000003039,Fam32a
12,FAM83E,ENSG00000105523,ENSMUSG00000054161,Fam83e
13,FAM20A,ENSG00000108950,ENSMUSG00000020614,Fam20a
14,FAM184A,ENSG00000111879,ENSMUSG00000019856,Fam184a
15,FANCE,ENSG00000112039,ENSMUSG00000007570,Fance
16,FAM172A,ENSG00000113391,ENSMUSG00000064138,Fam172a
17,FAM162A,ENSG00000114023,ENSMUSG00000003955,Fam162a
18,FANCL,ENSG00000115392,ENSMUSG00000004018,Fancl
19,FARSB,ENSG00000116120,ENSMUSG00000026245,Farsb
20,FAM20B,ENSG00000116199,ENSMUSG00000033557,Fam20b
21,FASLG,ENSG00000117560,ENSMUSG00000000817,Fasl
22,FASTKD2,ENSG00000118246,ENSMUSG00000025962,Fastkd2
23,FAM98A,ENSG00000119812,ENSMUSG00000002017,Fam98a
24,FAM53C,ENSG00000120709,ENSMUSG00000034300,Fam53c
25,FAM199X,ENSG00000123575,ENSMUSG00000042595,Fam199x
26,FASTKD3,ENSG00000124279,ENSMUSG00000021532,Fastkd3
27,FAM193A,ENSG00000125386,ENSMUSG00000037210,Fam193a
28,FAM83C,ENSG00000125998,ENSMUSG00000074647,Fam83c
29,FAM78A,ENSG00000126882,ENSMUSG00000050592,Fam78a
30,FAM98C,ENSG00000130244,ENSMUSG00000030590,Fam98c
31,FAM83F,ENSG00000133477,ENSMUSG00000022408,Fam83f
32,FAM186B,ENSG00000135436,ENSMUSG00000078907,Fam186b
33,FASTKD1,ENSG00000138399,ENSMUSG00000027086,Fastkd1
34,FAM181A,ENSG00000140067,ENSMUSG00000096753,Fam181a
35,FANCI,ENSG00000140525,ENSMUSG00000039187,Fanci
36,FAM163A,ENSG00000143340,ENSMUSG00000015484,Fam163a
37,FAM171B,ENSG00000144369,ENSMUSG00000048388,Fam171b
38,FANCD2,ENSG00000144554,ENSMUSG00000034023,Fancd2
39,FAM50B,ENSG00000145945,ENSMUSG00000038246,Fam50b
40,FARS2,ENSG00000145982,ENSMUSG00000021420,Fars2
41,FAM193B,ENSG00000146067,ENSMUSG00000021495,Fam193b
42,FAM83A,ENSG00000147689,ENSMUSG00000051225,Fam83a
43,FAM171A1,ENSG00000148468,ENSMUSG00000050530,Fam171a1
44,FAM177A1,ENSG00000151327,ENSMUSG00000095595,Fam177a
45,FAM168B,ENSG00000152102,ENSMUSG00000037503,Fam168b
46,FARP1,ENSG00000152767,ENSMUSG00000025555,Farp1
47,FAM167A,ENSG00000154319,ENSMUSG00000035095,Fam167a
48,FAM161B,ENSG00000156050,ENSMUSG00000021234,Fam161b
49,FAM81A,ENSG00000157470,ENSMUSG00000032224,Fam81a
50,FANCC,ENSG00000158169,ENSMUSG00000021461,Fancc
51,FAM171A2,ENSG00000161682,ENSMUSG00000034685,Fam171a2
52,FAM170A,ENSG00000164334,ENSMUSG00000035420,Fam170a
53,FASTK,ENSG00000164896,ENSMUSG00000028959,Fastk
54,FAM83B,ENSG00000168143,ENSMUSG00000032358,Fam83b
55,FAM178B,ENSG00000168754,ENSMUSG00000046337,Fam178b
56,FASN,ENSG00000169710,ENSMUSG00000025153,Fasn
57,FAM98B,ENSG00000171262,ENSMUSG00000027349,Fam98b
58,FAM170B,ENSG00000172538,ENSMUSG00000078127,Fam170b
59,FAM174A,ENSG00000174132,ENSMUSG00000051185,Fam174a
60,FAM53A,ENSG00000174137,ENSMUSG00000037339,Fam53a
61,FAM89B,ENSG00000176973,ENSMUSG00000024939,Fam89b
62,FAM187B,ENSG00000177558,ENSMUSG00000046826,Fam187b
63,FAM20C,ENSG00000177706,ENSMUSG00000025854,Fam20c
64,FARSA,ENSG00000179115,ENSMUSG00000003808,Farsa
65,FAM83H,ENSG00000180921,ENSMUSG00000046761,Fam83h
66,FANCB,ENSG00000181544,ENSMUSG00000047757,Fancb
67,FAM181B,ENSG00000182103,ENSMUSG00000051515,Fam181b
68,FAM89A,ENSG00000182118,ENSMUSG00000043068,Fam89a
69,FAM43B,ENSG00000183114,ENSMUSG00000078235,Fam43b
70,FANCF,ENSG00000183161,ENSMUSG00000092118,Fancf
71,FAM167B,ENSG00000183615,ENSMUSG00000050493,Fam167b
72,FAM162B,ENSG00000183807,ENSMUSG00000019909,Fam162b
73,FAM3B,ENSG00000183844,ENSMUSG00000022938,Fam3b
74,FAM43A,ENSG00000185112,ENSMUSG00000046546,Fam43a
75,FAM174B,ENSG00000185442,ENSMUSG00000078670,Fam174b
76,CFAP144,ENSG00000186973,ENSMUSG00000049154,Fam183b
77,FANCA,ENSG00000187741,ENSMUSG00000032815,Fanca
78,FANCM,ENSG00000187790,ENSMUSG00000055884,Fancm
79,CIMIP2A,ENSG00000188163,ENSMUSG00000026969,Fam166a
80,FAM83G,ENSG00000188522,ENSMUSG00000042377,Fam83g
81,FAM72B,ENSG00000188610,ENSMUSG00000055184,Fam72a
82,FAM72A,ENSG00000196550,ENSMUSG00000055184,Fam72a
83,FAM72D,ENSG00000215784,ENSMUSG00000055184,Fam72a
84,FAM72C,ENSG00000263513,ENSMUSG00000055184,Fam72a
85,FAM78B,ENSG00000188859,ENSMUSG00000060568,Fam78b
86,FAM47E,ENSG00000189157,ENSMUSG00000057068,Fam47e
87,FAM53B,ENSG00000189319,ENSMUSG00000030956,Fam53b
88,FAM180A,ENSG00000189320,ENSMUSG00000047420,Fam180a
89,FAM3C,ENSG00000196937,ENSMUSG00000029672,Fam3c
90,FAM163B,ENSG00000196990,ENSMUSG00000009216,Fam163b
91,FAR1,ENSG00000197601,ENSMUSG00000030759,Far1
92,FAN1,ENSG00000198690,ENSMUSG00000033458,Fan1
93,FAM169A,ENSG00000198780,ENSMUSG00000041817,Fam169a
94,FANK1,ENSG00000203780,ENSMUSG00000053111,Fank1
95,FAM187A,ENSG00000214447,ENSMUSG00000075510,Fam187a
96,CIMIP2B,ENSG00000215187,ENSMUSG00000042788,Fam166b
97,FANCG,ENSG00000221829,ENSMUSG00000028453,Fancg
98,FAM185A,ENSG00000222011,ENSMUSG00000047221,Fam185a
99,,,ENSMUSG00000030859,Fam24a
100,,,ENSMUSG00000074071,Fam169b
101,,,ENSMUSG00000078315,Fam47c
0,FBXL3,ENSG00000005812,ENSMUSG00000022124,Fbxl3
1,FBXO42,ENSG00000037637,ENSMUSG00000028920,Fbxo42
2,FBXW11,ENSG00000072803,ENSMUSG00000020271,Fbxw11
3,FBLN1,ENSG00000077942,ENSMUSG00000006369,Fbln1
4,FAT1,ENSG00000083857,ENSMUSG00000070047,Fat1
5,FAT2,ENSG00000086570,ENSMUSG00000055333,Fat2
6,FBXL19,ENSG00000099364,ENSMUSG00000030811,Fbxl19
7,FBXO7,ENSG00000100225,ENSMUSG00000001786,Fbxo7
8,FBXO31,ENSG00000103264,ENSMUSG00000052934,Fbxo31
9,FCER2,ENSG00000104921,ENSMUSG00000005540,Fcer2a
10,FBL,ENSG00000105202,ENSMUSG00000046865,Fbl
11,FBXO24,ENSG00000106336,ENSMUSG00000089984,Fbxo24
